road_id,day_id,time_id,speed
1,34,31,42.932
1,34,32,43.328
1,34,33,42.504
1,34,34,44.094
1,34,35,42.286
1,34,36,41.911
1,34,37,41.18
1,34,38,41.981
1,34,39,44.232
1,34,40,43.952
1,34,41,43.907
1,34,42,40.936
1,34,43,40.634
1,34,44,36.773
1,34,45,39.08
1,34,46,41.081
1,34,47,40.63
1,34,48,41.46
1,34,49,41.431
1,34,50,40.742
1,34,51,40.293
1,34,52,38.954
1,34,53,41.145
1,34,54,37.94
1,34,55,40.042
1,34,56,38.534
1,34,57,37.151
1,34,58,36.859
1,34,59,34.705
1,34,60,32.456
1,34,61,36.773
1,34,62,35.506
1,34,63,34.343
1,34,64,29.618
1,34,65,29.806
1,34,66,35.345
1,34,67,36.128
1,34,68,36.776
1,34,69,36.72
1,34,70,39.659
1,34,71,38.45
1,34,72,39.497
1,34,73,38.612
1,34,74,37.194
1,34,75,37.546
1,34,76,36.346
1,34,77,36.083
1,34,78,38.56800000000001
1,34,79,38.47
1,34,80,37.726
1,34,81,39.331
1,34,82,37.014
1,34,83,33.078
1,34,84,28.919
1,34,85,19.349
1,34,86,15.068
1,34,87,18.817
1,34,88,23.192
1,34,89,30.293000000000006
1,34,90,32.368
1,34,91,31.197
1,34,92,33.617
1,34,93,31.542
1,34,94,31.292
1,34,95,25.586
1,34,96,30.34
1,34,97,36.94
1,34,98,35.119
1,34,99,36.212
1,34,100,27.358
1,34,101,25.457
1,34,102,28.265
1,34,103,30.975
1,34,104,26.656
1,34,105,19.218
1,34,106,17.891
1,34,107,19.209
1,34,108,19.253
1,34,109,18.494
1,34,110,14.81
1,34,111,16.053
1,34,112,12.153
1,34,113,17.348
1,34,114,17.801
1,34,115,19.71
1,34,116,24.059
1,34,117,27.497
1,34,118,31.962
1,34,119,32.713
1,34,120,34.663000000000004
1,34,121,34.764
1,34,122,30.988000000000003
1,34,123,31.617
1,34,124,35.311
1,34,125,35.589
1,34,126,34.296
1,34,127,34.243
1,34,128,36.456
1,34,129,37.804
1,34,130,36.345
1,34,131,36.197
1,34,132,36.477
1,34,133,35.327
1,34,134,34.203
1,34,135,35.097
1,34,136,35.762
1,34,137,38.346
1,34,138,38.591
1,34,139,39.757
1,34,140,41.327
1,34,141,38.867
1,34,142,40.992
1,34,143,42.485
1,34,144,42.87600000000001
1,35,1,42.31100000000001
1,35,2,44.953
1,35,3,44.451
1,35,4,44.747
1,35,5,44.19300000000001
1,35,6,45.904
1,35,7,46.353
1,35,8,45.826
1,35,9,44.666
1,35,10,44.90600000000001
1,35,11,45.953
1,35,12,47.379
1,35,13,46.64
1,35,14,47.317
1,35,15,47.18899999999999
1,35,16,47.098
1,35,17,47.293
1,35,18,46.262
1,35,19,47.075
1,35,20,49.48
1,35,21,49.049
1,35,22,47.213
1,35,23,47.68899999999999
1,35,24,46.553
1,35,25,46.694
1,35,26,46.404
1,35,27,46.307
1,35,28,48.494
1,35,29,46.673
1,35,30,45.723
1,35,31,44.674
1,35,32,45.833
1,35,33,43.848
1,35,34,44.792
1,35,35,44.994
1,35,36,43.706
1,35,37,44.675
1,35,38,45.619
1,35,39,46.801
1,35,40,45.79
1,35,41,42.75
1,35,42,45.812
1,35,43,43.447
1,35,44,43.929
1,35,45,42.26300000000001
1,35,46,43.678
1,35,47,43.143
1,35,48,41.489
1,35,49,42.664
1,35,50,43.709
1,35,51,41.292
1,35,52,40.823
1,35,53,41.368
1,35,54,40.838
1,35,55,38.411
1,35,56,39.055
1,35,57,38.566
1,35,58,40.147
1,35,59,36.604
1,35,60,37.287
1,35,61,34.68
1,35,62,36.451
1,35,63,33.47
1,35,64,36.004
1,35,65,35.001999999999995
1,35,66,36.109
1,35,67,37.202
1,35,68,38.168
1,35,69,38.298
1,35,70,38.824
1,35,71,37.147
1,35,72,39.04
1,35,73,40.118
1,35,74,39.192
1,35,75,40.705
1,35,76,38.472
1,35,77,41.274
1,35,78,40.45
1,35,79,39.499
1,35,80,39.307
1,35,81,37.967
1,35,82,40.16
1,35,83,39.701
1,35,84,37.043
1,35,85,37.045
1,35,86,35.948
1,35,87,40.103
1,35,88,37.402
1,35,89,33.982
1,35,90,33.036
1,35,91,31.041
1,35,92,33.856
1,35,93,31.133000000000006
1,35,94,32.825
1,35,95,35.94
1,35,96,34.648
1,35,97,38.395
1,35,98,35.098
1,35,99,36.13
1,35,100,36.386
1,35,101,36.055
1,35,102,35.245
1,35,103,36.277
1,35,104,33.813
1,35,105,34.209
1,35,106,34.4
1,35,107,36.531
1,35,108,35.744
1,35,109,35.703
1,35,110,31.318
1,35,111,30.133000000000006
1,35,112,28.91
1,35,113,28.904
1,35,114,24.801
1,35,115,20.912
1,35,116,16.596
1,35,117,16.184
1,35,118,19.281
1,35,119,17.180999999999994
1,35,120,16.947
1,35,121,20.168
1,35,122,23.676
1,35,123,22.923
1,35,124,27.926
1,35,125,28.58
1,35,126,30.157
1,35,127,33.482
1,35,128,32.958
1,35,129,34.562
1,35,130,35.242
1,35,131,34.945
1,35,132,37.02
1,35,133,36.174
1,35,134,35.838
1,35,135,37.344
1,35,136,39.137
1,35,137,38.643
1,35,138,40.382
1,35,139,40.758
1,35,140,42.268
1,35,141,41.37
1,35,142,42.632
1,35,143,42.507
1,35,144,44.87
1,36,1,44.292
1,36,2,44.036
1,36,3,44.676
1,36,4,45.65600000000001
1,36,5,46.862
1,36,6,44.347
1,36,7,44.418
1,36,8,46.708
1,36,9,47.252
1,36,10,47.102
1,36,11,47.646
1,36,12,49.256
1,36,13,46.673
1,36,14,47.81399999999999
1,36,15,47.662
1,36,16,45.433
1,36,17,48.396
1,36,18,46.706
1,36,19,47.402
1,36,20,48.254
1,36,21,47.545
1,36,22,48.744
1,36,23,48.823
1,36,24,49.582
1,36,25,47.835
1,36,26,50.018
1,36,27,47.192
1,36,28,44.648
1,36,29,45.195
1,36,30,44.444
1,36,31,45.378
1,36,32,44.977
1,36,33,43.81800000000001
1,36,34,43.578
1,36,35,42.48
1,36,36,44.769
1,36,37,44.43
1,36,38,43.361
1,36,39,43.13800000000001
1,36,40,40.573
1,36,41,38.143
1,36,42,39.595
1,36,43,40.67
1,36,44,40.927
1,36,45,38.962
1,36,46,38.512
1,36,47,36.71
1,36,48,37.433
1,36,49,37.19
1,36,50,38.812
1,36,51,39.266
1,36,52,36.591
1,36,53,37.669
1,36,54,39.225
1,36,55,40.742
1,36,56,36.732
1,36,57,35.717
1,36,58,36.253
1,36,59,37.083
1,36,60,37.458
1,36,61,34.563
1,36,62,35.522
1,36,63,34.918
1,36,64,36.617
1,36,65,33.826
1,36,66,33.726
1,36,67,35.747
1,36,68,36.034
1,36,69,34.534
1,36,70,36.092
1,36,71,36.442
1,36,72,37.545
1,36,73,37.615
1,36,74,36.055
1,36,75,38.449
1,36,76,38.616
1,36,77,37.665
1,36,78,38.218
1,36,79,39.878
1,36,80,40.829
1,36,81,38.599
1,36,82,38.993
1,36,83,37.689
1,36,84,36.543
1,36,85,36.382
1,36,86,37.738
1,36,87,36.99800000000001
1,36,88,35.121
1,36,89,35.386
1,36,90,34.676
1,36,91,35.758
1,36,92,36.659
1,36,93,32.789
1,36,94,31.375
1,36,95,30.115
1,36,96,23.112
1,36,97,15.925
1,36,98,9.2
1,36,99,13.492
1,36,100,18.806
1,36,101,19.767
1,36,102,22.52
1,36,103,23.704
1,36,104,22.267
1,36,105,20.587
1,36,106,19.158
1,36,107,21.728
1,36,108,21.233
1,36,109,19.243
1,36,110,16.648
1,36,111,16.709
1,36,112,18.018
1,36,113,18.358
1,36,114,15.417
1,36,115,11.498
1,36,116,11.013
1,36,117,17.732
1,36,118,18.518
1,36,119,15.553
1,36,120,21.167
1,36,121,22.792
1,36,122,23.657
1,36,123,20.18
1,36,124,15.585
1,36,125,15.357
1,36,126,14.390999999999998
1,36,127,20.76
1,36,128,27.35
1,36,129,28.712
1,36,130,28.452
1,36,131,33.358000000000004
1,36,132,36.352
1,36,133,36.053
1,36,134,37.691
1,36,135,38.235
1,36,136,38.205
1,36,137,38.62
1,36,138,41.078
1,36,139,41.158
1,36,140,38.892
1,36,141,39.886
1,36,142,43.51600000000001
1,36,143,42.45
1,36,144,43.23
1,37,1,43.729
1,37,2,42.904
1,37,3,42.29
1,37,4,46.255
1,37,5,45.024
1,37,6,44.633
1,37,7,45.767
1,37,8,45.98
1,37,9,46.008
1,37,10,46.339
1,37,11,47.58
1,37,12,46.834
1,37,13,46.094
1,37,14,45.647
1,37,15,44.298
1,37,16,46.379
1,37,17,47.045
1,37,18,47.375
1,37,19,48.312
1,37,20,46.423
1,37,21,44.764
1,37,22,45.472
1,37,23,45.887
1,37,24,45.914
1,37,25,44.53100000000001
1,37,26,46.12300000000001
1,37,27,43.978
1,37,28,44.131
1,37,29,44.011
1,37,30,47.077
1,37,31,45.942
1,37,32,44.44600000000001
1,37,33,44.357
1,37,34,43.203
1,37,35,43.298
1,37,36,43.38
1,37,37,44.15
1,37,38,42.709
1,37,39,45.139
1,37,40,42.41
1,37,41,42.154
1,37,42,43.162
1,37,43,38.971
1,37,44,40.801
1,37,45,39.487
1,37,46,39.133
1,37,47,35.527
1,37,48,35.424
1,37,49,37.766
1,37,50,36.745
1,37,51,36.177
1,37,52,34.113
1,37,53,37.097
1,37,54,35.546
1,37,55,36.021
1,37,56,35.786
1,37,57,33.729
1,37,58,35.243
1,37,59,37.149
1,37,60,35.253
1,37,61,36.931
1,37,62,34.822
1,37,63,36.166
1,37,64,34.458
1,37,65,36.033
1,37,66,34.78
1,37,67,34.692
1,37,68,34.785
1,37,69,36.204
1,37,70,35.937
1,37,71,35.969
1,37,72,37.384
1,37,73,38.436
1,37,74,37.912
1,37,75,38.474
1,37,76,40.808
1,37,77,39.031
1,37,78,40.245
1,37,79,39.899
1,37,80,36.897
1,37,81,38.025
1,37,82,38.792
1,37,83,37.63
1,37,84,37.213
1,37,85,37.558
1,37,86,34.465
1,37,87,34.583
1,37,88,23.735
1,37,89,23.009
1,37,90,30.247
1,37,91,32.833
1,37,92,34.212
1,37,93,32.514
1,37,94,33.884
1,37,95,32.622
1,37,96,30.826
1,37,97,30.134
1,37,98,27.958
1,37,99,25.558000000000003
1,37,100,22.806
1,37,101,17.686
1,37,102,15.309
1,37,103,17.557000000000002
1,37,104,19.778
1,37,105,21.565
1,37,106,22.244
1,37,107,20.034
1,37,108,18.32
1,37,109,17.070999999999998
1,37,110,18.242
1,37,111,18.954
1,37,112,16.648
1,37,113,16.12
1,37,114,9.021
1,37,115,6.4460000000000015
1,37,116,3.071
1,37,117,3.132
1,37,118,4.03
1,37,119,10.092
1,37,120,11.609000000000002
1,37,121,7.501
1,37,122,13.55
1,37,123,15.293
1,37,124,15.854
1,37,125,18.96
1,37,126,18.718
1,37,127,18.334
1,37,128,14.486
1,37,129,15.355
1,37,130,19.648
1,37,131,23.054
1,37,132,23.454
1,37,133,30.974
1,37,134,35.863
1,37,135,36.036
1,37,136,35.922
1,37,137,36.032
1,37,138,39.506
1,37,139,37.664
1,37,140,38.553
1,37,141,38.242
1,37,142,40.813
1,37,143,42.176
1,37,144,41.598
1,38,1,42.02
1,38,2,44.003
1,38,3,44.17100000000001
1,38,4,43.662
1,38,5,43.131
1,38,6,44.935
1,38,7,43.395
1,38,8,44.659
1,38,9,44.698
1,38,10,46.057
1,38,11,45.003
1,38,12,44.024
1,38,13,47.915
1,38,14,46.08
1,38,15,47.519
1,38,16,45.93
1,38,17,47.426
1,38,18,47.273
1,38,19,45.854
1,38,20,47.705
1,38,21,48.124
1,38,22,47.483
1,38,23,43.345
1,38,24,46.82899999999999
1,38,25,47.183
1,38,26,45.245
1,38,27,47.375
1,38,28,44.995
1,38,29,45.386
1,38,30,44.995
1,38,31,46.04600000000001
1,38,32,42.774
1,38,33,41.88399999999999
1,38,34,41.422
1,38,35,40.635
1,38,36,44.74800000000001
1,38,37,43.175
1,38,38,42.708
1,38,39,43.625
1,38,40,44.395
1,38,41,40.724
1,38,42,40.678
1,38,43,40.009
1,38,44,39.724
1,38,45,39.553
1,38,46,38.316
1,38,47,35.561
1,38,48,36.612
1,38,49,37.968
1,38,50,38.935
1,38,51,36.259
1,38,52,36.725
1,38,53,37.284
1,38,54,36.654
1,38,55,35.947
1,38,56,38.039
1,38,57,38.453
1,38,58,35.93
1,38,59,36.364
1,38,60,35.339
1,38,61,36.154
1,38,62,35.422
1,38,63,35.552
1,38,64,37.04
1,38,65,36.208
1,38,66,35.167
1,38,67,34.646
1,38,68,36.066
1,38,69,35.617
1,38,70,36.704
1,38,71,36.882
1,38,72,38.065
1,38,73,37.137
1,38,74,38.682
1,38,75,38.489
1,38,76,38.493
1,38,77,38.238
1,38,78,39.716
1,38,79,40.719
1,38,80,40.339
1,38,81,37.79
1,38,82,37.724
1,38,83,36.614
1,38,84,36.967
1,38,85,36.454
1,38,86,33.949
1,38,87,33.247
1,38,88,33.388000000000005
1,38,89,33.688
1,38,90,33.321
1,38,91,35.283
1,38,92,34.716
1,38,93,33.474000000000004
1,38,94,33.28
1,38,95,33.916
1,38,96,36.89
1,38,97,34.629
1,38,98,33.71
1,38,99,34.733000000000004
1,38,100,33.675
1,38,101,33.705
1,38,102,33.263000000000005
1,38,103,33.598
1,38,104,27.174
1,38,105,25.761
1,38,106,28.481
1,38,107,24.995
1,38,108,25.654
1,38,109,28.179
1,38,110,24.683000000000003
1,38,111,19.743
1,38,112,20.326
1,38,113,19.067
1,38,114,18.794
1,38,115,16.151
1,38,116,14.554
1,38,117,14.686
1,38,118,17.601
1,38,119,24.874
1,38,120,30.399
1,38,121,33.403
1,38,122,33.779
1,38,123,35.654
1,38,124,35.902
1,38,125,33.241
1,38,126,33.382
1,38,127,33.73
1,38,128,33.439
1,38,129,35.126999999999995
1,38,130,35.243
1,38,131,35.74
1,38,132,36.113
1,38,133,35.591
1,38,134,35.812
1,38,135,36.705
1,38,136,36.206
1,38,137,37.794
1,38,138,39.573
1,38,139,41.276
1,38,140,39.051
1,38,141,41.125
1,38,142,42.63800000000001
1,38,143,41.512
1,38,144,40.974
1,39,1,42.302
1,39,2,43.235
1,39,3,43.25100000000001
1,39,4,45.316
1,39,5,44.904
1,39,6,45.826
1,39,7,45.253
1,39,8,45.5
1,39,9,46.96100000000001
1,39,10,47.87300000000001
1,39,11,47.76600000000001
1,39,12,47.861
1,39,13,45.701
1,39,14,47.76
1,39,15,48.556
1,39,16,47.67100000000001
1,39,17,47.594
1,39,18,46.915
1,39,19,47.17100000000001
1,39,20,45.361
1,39,21,48.348
1,39,22,45.39
1,39,23,44.245
1,39,24,43.7
1,39,25,46.97
1,39,26,44.97
1,39,27,46.154
1,39,28,45.621
1,39,29,44.47
1,39,30,44.403
1,39,31,45.596
1,39,32,41.49
1,39,33,41.985
1,39,34,41.855
1,39,35,43.065
1,39,36,39.518
1,39,37,40.679
1,39,38,41.754
1,39,39,41.977
1,39,40,42.236
1,39,41,40.995
1,39,42,38.043
1,39,43,38.144
1,39,44,36.777
1,39,45,36.31
1,39,46,35.271
1,39,47,36.901
1,39,48,39.137
1,39,49,39.046
1,39,50,35.664
1,39,51,37.647
1,39,52,37.592
1,39,53,39.685
1,39,54,38.755
1,39,55,38.524
1,39,56,37.012
1,39,57,37.758
1,39,58,36.454
1,39,59,35.616
1,39,60,36.585
1,39,61,36.624
1,39,62,35.41900000000001
1,39,63,34.63
1,39,64,35.655
1,39,65,35.459
1,39,66,30.384
1,39,67,31.668000000000006
1,39,68,29.792
1,39,69,32.343
1,39,70,34.235
1,39,71,35.143
1,39,72,35.662
1,39,73,36.824
1,39,74,38.036
1,39,75,38.844
1,39,76,39.798
1,39,77,39.45
1,39,78,39.927
1,39,79,40.613
1,39,80,37.008
1,39,81,38.866
1,39,82,38.906
1,39,83,37.424
1,39,84,34.495
1,39,85,37.224
1,39,86,37.68
1,39,87,36.321
1,39,88,34.266
1,39,89,35.607
1,39,90,35.811
1,39,91,35.903
1,39,92,36.545
1,39,93,33.883
1,39,94,34.84
1,39,95,36.066
1,39,96,32.82
1,39,97,33.59
1,39,98,33.367
1,39,99,31.285
1,39,100,29.427
1,39,101,28.423
1,39,102,27.486
1,39,103,33.656
1,39,104,32.256
1,39,105,30.002
1,39,106,30.971
1,39,107,31.019
1,39,108,33.819
1,39,109,34.68
1,39,110,33.789
1,39,111,31.959
1,39,112,32.39
1,39,113,29.356
1,39,114,27.688
1,39,115,23.38
1,39,116,22.685
1,39,117,21.594
1,39,118,23.972
1,39,119,28.861
1,39,120,29.602
1,39,121,31.559
1,39,122,35.044000000000004
1,39,123,35.076
1,39,124,32.326
1,39,125,32.834
1,39,126,33.359
1,39,127,28.338
1,39,128,32.387
1,39,129,33.1
1,39,130,35.199
1,39,131,35.409
1,39,132,35.656
1,39,133,35.817
1,39,134,36.445
1,39,135,37.464
1,39,136,36.777
1,39,137,38.627
1,39,138,38.736
1,39,139,38.738
1,39,140,38.914
1,39,141,40.47
1,39,142,40.162
1,39,143,42.153
1,39,144,42.771
1,40,1,43.46100000000001
1,40,2,45.563
1,40,3,46.103
1,40,4,47.555
1,40,5,45.619
1,40,6,45.254
1,40,7,46.048
1,40,8,46.042
1,40,9,46.213
1,40,10,45.44600000000001
1,40,11,46.033
1,40,12,45.216
1,40,13,46.666
1,40,14,47.4
1,40,15,48.848
1,40,16,47.512
1,40,17,49.687
1,40,18,49.02
1,40,19,46.934
1,40,20,45.00899999999999
1,40,21,43.992
1,40,22,46.746
1,40,23,46.554
1,40,24,45.036
1,40,25,44.4
1,40,26,45.69
1,40,27,44.824
1,40,28,44.31
1,40,29,45.42
1,40,30,44.552
1,40,31,43.078
1,40,32,42.528
1,40,33,43.459
1,40,34,39.913
1,40,35,43.629
1,40,36,40.639
1,40,37,38.783
1,40,38,39.613
1,40,39,42.934
1,40,40,39.5
1,40,41,40.022
1,40,42,38.793
1,40,43,38.75
1,40,44,38.365
1,40,45,37.046
1,40,46,37.708
1,40,47,36.549
1,40,48,36.578
1,40,49,38.56800000000001
1,40,50,38.189
1,40,51,36.924
1,40,52,36.99800000000001
1,40,53,37.131
1,40,54,38.222
1,40,55,38.165
1,40,56,37.335
1,40,57,36.422
1,40,58,37.296
1,40,59,35.563
1,40,60,35.342
1,40,61,35.43199999999999
1,40,62,35.28
1,40,63,35.341
1,40,64,34.219
1,40,65,35.728
1,40,66,35.355
1,40,67,36.211
1,40,68,34.716
1,40,69,33.927
1,40,70,33.983000000000004
1,40,71,33.553000000000004
1,40,72,33.656
1,40,73,35.536
1,40,74,36.732
1,40,75,38.927
1,40,76,39.243
1,40,77,37.467
1,40,78,37.251
1,40,79,37.949
1,40,80,37.79
1,40,81,38.868
1,40,82,38.681
1,40,83,37.77
1,40,84,36.582
1,40,85,35.721
1,40,86,34.556999999999995
1,40,87,33.982
1,40,88,35.075
1,40,89,36.882
1,40,90,37.562
1,40,91,36.686
1,40,92,36.109
1,40,93,37.508
1,40,94,34.699
1,40,95,34.199
1,40,96,33.325
1,40,97,32.773
1,40,98,34.938
1,40,99,36.611
1,40,100,35.53
1,40,101,33.049
1,40,102,33.345
1,40,103,16.816
1,40,104,11.694
1,40,105,11.989
1,40,106,13.435
1,40,107,15.812
1,40,108,14.702
1,40,109,14.053
1,40,110,14.344
1,40,111,18.459
1,40,112,18.632
1,40,113,19.347
1,40,114,16.657
1,40,115,17.598
1,40,116,16.203
1,40,117,17.302
1,40,118,19.598
1,40,119,21.354
1,40,120,25.696
1,40,121,26.073
1,40,122,28.875
1,40,123,31.156
1,40,124,31.0
1,40,125,35.458
1,40,126,35.431
1,40,127,35.964
1,40,128,31.704
1,40,129,32.48
1,40,130,33.629
1,40,131,34.018
1,40,132,34.652
1,40,133,35.039
1,40,134,37.208
1,40,135,36.095
1,40,136,36.433
1,40,137,33.575
1,40,138,34.348
1,40,139,34.82
1,40,140,37.179
1,40,141,37.805
1,40,142,40.099
1,40,143,37.929
1,40,144,40.336
1,41,1,41.458
1,41,2,42.392
1,41,3,42.615
1,41,4,43.179
1,41,5,45.091
1,41,6,44.399
1,41,7,42.566
1,41,8,45.42100000000001
1,41,9,43.529
1,41,10,46.208
1,41,11,45.935
1,41,12,46.328
1,41,13,47.382
1,41,14,47.067
1,41,15,47.572
1,41,16,48.31399999999999
1,41,17,48.221
1,41,18,47.495
1,41,19,49.066
1,41,20,45.729
1,41,21,49.518
1,41,22,48.717
1,41,23,47.195
1,41,24,47.85
1,41,25,45.058
1,41,26,46.758
1,41,27,43.596
1,41,28,46.415
1,41,29,46.444
1,41,30,43.71
1,41,31,46.715
1,41,32,45.052
1,41,33,44.664
1,41,34,45.058
1,41,35,41.73
1,41,36,43.522
1,41,37,44.438
1,41,38,46.108
1,41,39,44.515
1,41,40,44.504
1,41,41,43.50100000000001
1,41,42,43.268
1,41,43,41.148
1,41,44,43.163
1,41,45,42.239
1,41,46,43.091
1,41,47,42.317
1,41,48,41.412
1,41,49,40.965
1,41,50,41.708
1,41,51,38.686
1,41,52,35.853
1,41,53,37.741
1,41,54,38.574
1,41,55,37.539
1,41,56,35.468
1,41,57,36.962
1,41,58,34.05
1,41,59,35.014
1,41,60,36.346
1,41,61,34.832
1,41,62,35.826
1,41,63,34.955
1,41,64,31.619
