road_id,day_id,time_id,speed
1,2,61,36.327
1,2,62,41.056
1,2,63,41.922
1,2,64,41.585
1,2,65,40.243
1,2,66,40.125
1,2,67,40.99800000000001
1,2,68,40.877
1,2,69,40.437
1,2,70,40.849
1,2,71,42.06800000000001
1,2,72,41.33
1,2,73,42.58600000000001
1,2,74,42.159
1,2,75,42.26600000000001
1,2,76,42.133
1,2,77,41.496
1,2,78,43.077
1,2,79,42.597
1,2,80,42.526
1,2,81,41.99800000000001
1,2,82,40.024
1,2,83,42.532
1,2,84,41.572
1,2,85,40.431
1,2,86,43.19
1,2,87,40.124
1,2,88,38.629
1,2,89,38.983
1,2,90,38.868
1,2,91,38.542
1,2,92,38.862
1,2,93,39.407
1,2,94,42.173
1,2,95,40.122
1,2,96,40.794
1,2,97,39.837
1,2,98,39.174
1,2,99,39.311
1,2,100,41.239
1,2,101,40.986
1,2,102,38.055
1,2,103,40.19
1,2,104,38.931
1,2,105,39.118
1,2,106,41.20399999999999
1,2,107,38.641
1,2,108,39.317
1,2,109,40.766
1,2,110,39.595
1,2,111,38.662
1,2,112,39.787
1,2,113,43.652
1,2,114,40.398
1,2,115,41.226000000000006
1,2,116,39.234
1,2,117,38.779
1,2,118,38.514
1,2,119,39.766
1,2,120,42.913
1,2,121,41.06
1,2,122,40.803
1,2,123,41.584
1,2,124,39.707
1,2,125,39.163
1,2,126,42.36
1,2,127,40.539
1,2,128,39.426
1,2,129,39.859
1,2,130,41.56100000000001
1,2,131,41.948
1,2,132,41.79600000000001
1,2,133,42.476000000000006
1,2,134,43.264
1,2,135,42.824
1,2,136,43.253
1,2,137,42.45
1,2,138,40.261
1,2,139,40.878
1,2,140,40.134
1,2,141,42.08
1,2,142,42.15
1,2,143,39.34
1,2,144,40.87
1,3,1,42.68
1,3,2,41.52
1,3,3,42.06800000000001
1,3,4,42.665
1,3,5,44.482
1,3,6,45.433
1,3,7,43.585
1,3,8,45.227
1,3,9,47.927
1,3,10,45.832
1,3,11,47.063
1,3,12,44.459
1,3,13,46.55
1,3,14,43.816
1,3,15,42.469
1,3,16,42.065
1,3,17,43.303
1,3,18,47.087
1,3,19,45.978
1,3,20,47.041
1,3,21,42.831
1,3,22,43.128
1,3,23,46.854
1,3,24,46.36
1,3,25,44.715
1,3,26,45.675
1,3,27,45.291
1,3,28,47.735
1,3,29,44.265
1,3,30,46.103
1,3,31,44.732
1,3,32,42.323
1,3,33,43.11600000000001
1,3,34,42.845
1,3,35,42.422
1,3,36,40.38800000000001
1,3,37,41.404
1,3,38,44.25100000000001
1,3,39,45.21
1,3,40,43.168
1,3,41,42.652
1,3,42,42.181
1,3,43,41.833
1,3,44,41.621
1,3,45,40.533
1,3,46,38.396
1,3,47,39.166
1,3,48,39.573
1,3,49,39.011
1,3,50,37.056
1,3,51,36.583
1,3,52,37.345
1,3,53,37.424
1,3,54,37.536
1,3,55,38.304
1,3,56,36.406
1,3,57,37.007
1,3,58,37.823
1,3,59,36.244
1,3,60,33.916
1,3,61,31.122
1,3,62,33.811
1,3,63,35.374
1,3,64,34.215
1,3,65,36.751
1,3,66,37.087
1,3,67,35.365
1,3,68,36.876
1,3,69,37.76300000000001
1,3,70,38.09
1,3,71,38.046
1,3,72,38.185
1,3,73,40.993
1,3,74,41.003
1,3,75,40.459
1,3,76,40.827
1,3,77,40.326
1,3,78,38.3
1,3,79,40.181
1,3,80,38.924
1,3,81,37.22
1,3,82,39.543
1,3,83,39.579
1,3,84,40.107
1,3,85,39.211
1,3,86,36.076
1,3,87,35.321
1,3,88,36.517
1,3,89,36.518
1,3,90,35.012
1,3,91,36.04
1,3,92,36.665
1,3,93,35.978
1,3,94,35.582
1,3,95,34.712
1,3,96,35.13
1,3,97,33.637
1,3,98,31.849
1,3,99,28.616
1,3,100,22.554
1,3,101,19.234
1,3,102,20.95
1,3,103,19.852
1,3,104,24.87
1,3,105,28.843000000000004
1,3,106,31.602
1,3,107,30.344
1,3,108,23.422
1,3,109,18.498
1,3,110,20.28
1,3,111,18.413
1,3,112,13.34
1,3,113,14.247
1,3,114,14.462
1,3,115,14.143
1,3,116,15.07
1,3,117,18.138
1,3,118,18.974
1,3,119,27.616
1,3,120,23.61
1,3,121,23.121
1,3,122,29.842
1,3,123,31.408
1,3,124,31.894
1,3,125,30.51
1,3,126,27.452
1,3,127,29.296
1,3,128,32.309
1,3,129,36.346
1,3,130,35.246
1,3,131,35.326
1,3,132,38.2
1,3,133,37.059
1,3,134,36.534
1,3,135,38.35
1,3,136,37.566
1,3,137,37.339
1,3,138,37.903
1,3,139,39.166
1,3,140,39.676
1,3,141,40.566
1,3,142,41.977
1,3,143,43.372
1,3,144,41.841
1,4,1,44.098
1,4,2,42.184
1,4,3,44.243
1,4,4,43.422
1,4,5,43.362
1,4,6,44.706
1,4,7,45.472
1,4,8,43.479
1,4,9,44.495
1,4,10,45.548
1,4,11,45.657
1,4,12,45.548
1,4,13,47.408
1,4,14,45.771
1,4,15,47.135
1,4,16,47.791
1,4,17,48.942
1,4,18,47.672
1,4,19,46.224
1,4,20,48.214
1,4,21,45.872
1,4,22,47.328
1,4,23,45.917
1,4,24,45.795
1,4,25,42.887
1,4,26,48.50899999999999
1,4,27,45.771
1,4,28,45.426
1,4,29,48.01600000000001
1,4,30,45.254
1,4,31,45.339
1,4,32,42.621
1,4,33,47.559
1,4,34,44.69
1,4,35,45.675
1,4,36,44.109
1,4,37,44.416
1,4,38,45.042
1,4,39,43.67100000000001
1,4,40,45.395
1,4,41,42.74800000000001
1,4,42,41.728
1,4,43,40.979
1,4,44,41.911
1,4,45,42.738
1,4,46,38.361
1,4,47,38.44300000000001
1,4,48,38.595
1,4,49,37.982
1,4,50,41.477
1,4,51,36.751
1,4,52,37.652
1,4,53,38.119
1,4,54,38.31800000000001
1,4,55,37.247
1,4,56,37.57
1,4,57,35.805
1,4,58,36.216
1,4,59,37.54
1,4,60,35.435
1,4,61,36.036
1,4,62,32.736
1,4,63,33.79
1,4,64,36.067
1,4,65,37.284
1,4,66,36.383
1,4,67,36.63
1,4,68,35.821
1,4,69,37.357
1,4,70,37.76300000000001
1,4,71,35.896
1,4,72,35.615
1,4,73,36.052
1,4,74,36.978
1,4,75,37.209
1,4,76,37.211
1,4,77,38.156
1,4,78,37.389
1,4,79,39.649
1,4,80,36.776
1,4,81,37.798
1,4,82,36.378
1,4,83,38.893
1,4,84,36.838
1,4,85,38.791
1,4,86,38.459
1,4,87,35.174
1,4,88,34.39
1,4,89,32.165
1,4,90,33.959
1,4,91,29.594
1,4,92,28.702
1,4,93,33.398
1,4,94,32.048
1,4,95,31.341
1,4,96,32.354
1,4,97,31.454
1,4,98,32.139
1,4,99,31.183000000000003
1,4,100,30.626
1,4,101,33.027
1,4,102,31.158
1,4,103,27.577
1,4,104,25.836
1,4,105,21.474
1,4,106,18.158
1,4,107,19.206
1,4,108,18.742
1,4,109,21.155
1,4,110,19.995
1,4,111,19.885
1,4,112,22.535
1,4,113,20.234
1,4,114,19.451
1,4,115,21.903
1,4,116,16.828
1,4,117,12.380999999999998
1,4,118,13.829
1,4,119,12.92
1,4,120,12.356
1,4,121,13.913
1,4,122,13.142
1,4,123,16.938
1,4,124,19.476
1,4,125,21.474
1,4,126,22.718000000000004
1,4,127,29.501
1,4,128,32.876999999999995
1,4,129,34.554
1,4,130,35.912
1,4,131,36.518
1,4,132,35.69300000000001
1,4,133,35.62
1,4,134,34.951
1,4,135,36.049
1,4,136,36.284
1,4,137,38.188
1,4,138,38.304
1,4,139,39.173
1,4,140,38.83
1,4,141,40.059
1,4,142,37.629
1,4,143,41.41
1,4,144,42.295
1,5,1,42.804
1,5,2,42.864
1,5,3,44.11
1,5,4,43.636
1,5,5,42.899
1,5,6,43.591
1,5,7,42.909
1,5,8,45.629
1,5,9,44.82
1,5,10,46.577
1,5,11,46.477
1,5,12,46.728
1,5,13,45.833
1,5,14,47.024
1,5,15,46.974
1,5,16,45.282
1,5,17,46.44600000000001
1,5,18,44.258
1,5,19,44.255
1,5,20,46.933
1,5,21,46.593
1,5,22,44.827
1,5,23,46.53
1,5,24,45.71100000000001
1,5,25,44.99100000000001
1,5,26,45.344
1,5,27,44.75100000000001
1,5,28,42.184
1,5,29,45.431
1,5,30,43.808
1,5,31,42.319
1,5,32,44.874
1,5,33,42.409
1,5,34,42.18
1,5,35,44.722
1,5,36,45.9
1,5,37,45.29
1,5,38,42.675
1,5,39,42.805
1,5,40,44.344
1,5,41,40.104
1,5,42,40.21
1,5,43,41.21100000000001
1,5,44,41.194
1,5,45,37.533
1,5,46,38.277
1,5,47,34.824
1,5,48,39.778
1,5,49,40.071
1,5,50,37.4
1,5,51,35.48300000000001
1,5,52,37.211
1,5,53,36.26
1,5,54,35.783
1,5,55,37.979
1,5,56,35.426
1,5,57,34.306999999999995
1,5,58,32.614000000000004
1,5,59,35.051
1,5,60,36.247
1,5,61,34.117
1,5,62,34.462
1,5,63,34.534
1,5,64,35.516
1,5,65,37.25
1,5,66,34.92
1,5,67,35.102
1,5,68,35.284
1,5,69,36.695
1,5,70,37.954
1,5,71,35.578
1,5,72,35.189
1,5,73,34.852
1,5,74,36.984
1,5,75,37.036
1,5,76,39.291
1,5,77,38.335
1,5,78,37.965
1,5,79,39.189
1,5,80,39.192
1,5,81,38.685
1,5,82,37.293
1,5,83,35.758
1,5,84,37.235
1,5,85,35.616
1,5,86,35.871
1,5,87,35.007
1,5,88,35.69
1,5,89,35.728
1,5,90,35.27
1,5,91,35.1
1,5,92,32.163000000000004
1,5,93,34.311
1,5,94,33.781
1,5,95,32.211
1,5,96,33.621
1,5,97,36.286
1,5,98,35.034
1,5,99,30.275
1,5,100,24.842
1,5,101,22.996
1,5,102,22.011
1,5,103,25.154
1,5,104,28.007
1,5,105,26.118
1,5,106,21.536
1,5,107,22.234
1,5,108,27.944000000000006
1,5,109,25.946
1,5,110,30.587
1,5,111,27.399
1,5,112,23.852
1,5,113,23.8
1,5,114,23.987
1,5,115,19.246
1,5,116,14.623
1,5,117,13.271
1,5,118,16.684
1,5,119,17.192999999999998
1,5,120,15.896
1,5,121,14.782
1,5,122,16.081
1,5,123,18.736
1,5,124,15.627
1,5,125,14.76
1,5,126,20.52
1,5,127,18.432
1,5,128,24.405
1,5,129,28.205
1,5,130,27.266
1,5,131,23.221
1,5,132,24.366
1,5,133,24.753
1,5,134,27.692
1,5,135,28.888
1,5,136,29.862
1,5,137,29.067
1,5,138,33.301
1,5,139,31.868
1,5,140,35.266
1,5,141,36.561
1,5,142,36.981
1,5,143,38.232
1,5,144,39.082
1,6,1,40.02
1,6,2,41.405
1,6,3,40.469
1,6,4,41.851000000000006
1,6,5,41.026
1,6,6,43.633
1,6,7,41.535
1,6,8,42.255
1,6,9,43.896
1,6,10,43.24100000000001
1,6,11,44.157
1,6,12,45.112
1,6,13,44.515
1,6,14,42.46
1,6,15,43.81399999999999
1,6,16,45.511
1,6,17,46.385
1,6,18,46.938
1,6,19,45.567
1,6,20,46.345
1,6,21,46.822
1,6,22,46.466
1,6,23,44.518
1,6,24,44.351000000000006
1,6,25,44.742
1,6,26,44.717
1,6,27,45.994
1,6,28,46.017
1,6,29,46.35
1,6,30,44.492
1,6,31,47.86
1,6,32,43.237
1,6,33,43.706
1,6,34,42.872
1,6,35,43.676
1,6,36,47.762
1,6,37,44.65600000000001
1,6,38,45.484
1,6,39,41.066
1,6,40,43.545
1,6,41,43.353
1,6,42,43.414
1,6,43,42.675
1,6,44,43.282
1,6,45,39.884
1,6,46,40.516
1,6,47,41.38800000000001
1,6,48,42.508
1,6,49,39.832
1,6,50,40.181
1,6,51,38.808
1,6,52,36.683
1,6,53,39.427
1,6,54,36.681
1,6,55,37.017
1,6,56,37.883
1,6,57,35.108000000000004
1,6,58,37.273
1,6,59,36.474
1,6,60,35.306
1,6,61,37.438
1,6,62,37.005
1,6,63,34.462
1,6,64,35.021
1,6,65,36.468
1,6,66,33.572
1,6,67,32.974000000000004
1,6,68,35.77
1,6,69,35.857
1,6,70,36.871
1,6,71,35.999
1,6,72,36.797
1,6,73,36.967
1,6,74,34.376
1,6,75,36.843
1,6,76,39.056
1,6,77,38.525
1,6,78,38.6
1,6,79,38.658
1,6,80,37.299
1,6,81,36.737
1,6,82,37.264
1,6,83,35.81800000000001
1,6,84,36.269
1,6,85,35.046
1,6,86,33.484
1,6,87,34.65
1,6,88,35.929
1,6,89,34.821
1,6,90,35.979
1,6,91,35.664
1,6,92,35.287
1,6,93,34.521
1,6,94,32.976
1,6,95,34.969
1,6,96,34.358000000000004
1,6,97,34.493
1,6,98,34.644
1,6,99,32.42
1,6,100,34.589
1,6,101,34.527
1,6,102,33.685
1,6,103,33.986999999999995
1,6,104,32.371
1,6,105,25.82
1,6,106,29.573
1,6,107,31.995
1,6,108,30.921
1,6,109,27.493
1,6,110,25.208
1,6,111,26.717
1,6,112,27.034
1,6,113,25.26
1,6,114,20.916
1,6,115,24.736
1,6,116,27.116
1,6,117,27.574
1,6,118,30.106
1,6,119,30.598000000000006
1,6,120,32.82
1,6,121,36.405
1,6,122,34.624
1,6,123,35.359
1,6,124,33.727
1,6,125,28.427
1,6,126,34.872
1,6,127,35.635
1,6,128,33.989000000000004
1,6,129,33.615
1,6,130,36.468
1,6,131,37.336
1,6,132,34.325
1,6,133,34.631
1,6,134,35.566
1,6,135,35.922
1,6,136,35.672
1,6,137,37.058
1,6,138,36.741
1,6,139,35.54
1,6,140,37.861
1,6,141,36.988
1,6,142,38.272
1,6,143,30.661
1,6,144,30.227
1,7,1,40.836
1,7,2,43.65600000000001
1,7,3,42.17100000000001
1,7,4,42.58600000000001
1,7,5,42.029
1,7,6,45.371
1,7,7,44.88800000000001
1,7,8,43.279
1,7,9,43.371
1,7,10,43.209
1,7,11,44.78
1,7,12,46.271
1,7,13,45.434
1,7,14,45.73
1,7,15,46.34
1,7,16,45.082
1,7,17,45.756
1,7,18,46.572
1,7,19,46.473
1,7,20,45.56399999999999
1,7,21,45.183
1,7,22,46.951
1,7,23,46.53100000000001
1,7,24,47.166
1,7,25,48.29600000000001
1,7,26,46.268
1,7,27,45.838
1,7,28,44.819
1,7,29,45.168
1,7,30,45.46100000000001
1,7,31,45.182
1,7,32,42.863
1,7,33,42.957
1,7,34,43.152
1,7,35,43.035
1,7,36,43.541
1,7,37,46.676
1,7,38,48.426
1,7,39,46.39
1,7,40,44.647
1,7,41,42.816
1,7,42,43.9
1,7,43,43.293
1,7,44,43.036
1,7,45,40.452
1,7,46,40.321
1,7,47,41.084
1,7,48,42.047
1,7,49,42.331
1,7,50,41.53
1,7,51,39.455
1,7,52,39.188
1,7,53,40.492
1,7,54,40.136
1,7,55,39.992
1,7,56,37.076
1,7,57,36.95
1,7,58,35.365
1,7,59,36.677
1,7,60,36.437
1,7,61,34.924
1,7,62,35.005
1,7,63,35.277
1,7,64,35.821
1,7,65,37.76
1,7,66,36.452
1,7,67,38.01300000000001
1,7,68,35.883
1,7,69,35.291
1,7,70,34.666
1,7,71,35.851
1,7,72,35.953
1,7,73,38.816
1,7,74,39.766
1,7,75,39.784
1,7,76,42.441
1,7,77,40.359
1,7,78,40.53
1,7,79,39.033
1,7,80,40.359
1,7,81,39.105
1,7,82,38.928
1,7,83,36.336
1,7,84,34.844
1,7,85,33.045
1,7,86,30.597
1,7,87,29.818
1,7,88,30.038
1,7,89,29.313
1,7,90,28.386
1,7,91,28.555
1,7,92,29.388
1,7,93,28.511
1,7,94,27.56
1,7,95,29.574
1,7,96,28.743
1,7,97,29.58
1,7,98,27.855
1,7,99,26.451
1,7,100,23.617
1,7,101,18.354
1,7,102,18.483
1,7,103,17.945999999999994
1,7,104,16.954
1,7,105,14.567
1,7,106,15.901
1,7,107,17.779
1,7,108,20.083
1,7,109,20.664
1,7,110,21.334
1,7,111,23.34
1,7,112,33.464
1,7,113,24.987
1,7,114,27.316
1,7,115,30.085
1,7,116,30.49
1,7,117,33.11
1,7,118,31.547
1,7,119,31.07
1,7,120,32.348
1,7,121,35.389
1,7,122,35.472
1,7,123,33.951
1,7,124,30.911
1,7,125,29.705
1,7,126,31.07
1,7,127,35.33
1,7,128,35.98699999999999
1,7,129,34.55
1,7,130,34.406
1,7,131,34.858000000000004
1,7,132,35.734
1,7,133,34.596
1,7,134,29.15
1,7,135,26.598000000000006
1,7,136,22.808000000000003
1,7,137,22.242
1,7,138,21.728
1,7,139,24.504
1,7,140,28.186
1,7,141,34.574
1,7,142,40.041
1,7,143,40.012
1,7,144,39.008
1,8,1,35.357
1,8,2,40.69
1,8,3,42.049
1,8,4,42.53100000000001
1,8,5,43.231
1,8,6,43.608
1,8,7,42.493
1,8,8,43.044
1,8,9,43.668
1,8,10,44.63
1,8,11,45.965
1,8,12,43.621
1,8,13,45.399
1,8,14,44.747
1,8,15,45.46
1,8,16,45.555
1,8,17,46.63399999999999
1,8,18,47.19
1,8,19,47.448
1,8,20,45.397
1,8,21,44.121
1,8,22,45.56399999999999
1,8,23,42.848
1,8,24,45.87
1,8,25,47.485
1,8,26,46.42100000000001
1,8,27,44.25
1,8,28,43.887
1,8,29,44.12600000000001
1,8,30,47.953
1,8,31,44.11
1,8,32,43.627
1,8,33,40.803
1,8,34,40.354
1,8,35,43.129
1,8,36,43.44600000000001
1,8,37,43.11
1,8,38,43.006
1,8,39,41.58600000000001
1,8,40,41.112
1,8,41,42.977
1,8,42,41.789
1,8,43,40.459
1,8,44,40.573
1,8,45,37.327
1,8,46,38.293
1,8,47,37.796
1,8,48,40.49
1,8,49,39.754
1,8,50,37.025
1,8,51,38.32
1,8,52,37.555
1,8,53,37.44
1,8,54,36.294
1,8,55,38.178
1,8,56,35.644
1,8,57,35.327
1,8,58,35.295
1,8,59,35.529
1,8,60,34.442
1,8,61,31.668000000000006
1,8,62,33.369
1,8,63,35.892
1,8,64,35.667
1,8,65,35.309
1,8,66,35.273
1,8,67,35.471
1,8,68,37.537
1,8,69,34.061
1,8,70,34.746
1,8,71,35.036
1,8,72,37.227
1,8,73,36.786
1,8,74,36.906
1,8,75,37.911
1,8,76,39.304
1,8,77,36.91
1,8,78,38.31800000000001
1,8,79,35.901
1,8,80,37.156
1,8,81,37.461
1,8,82,36.481
1,8,83,36.034
1,8,84,34.522
1,8,85,34.6
1,8,86,35.558
1,8,87,29.249
1,8,88,28.591
1,8,89,30.589
1,8,90,31.53
1,8,91,32.013000000000005
1,8,92,27.448
1,8,93,28.842
1,8,94,30.554
1,8,95,36.215
1,8,96,32.634
1,8,97,31.677
1,8,98,30.734
1,8,99,32.382
1,8,100,32.789
1,8,101,35.642
1,8,102,32.217
1,8,103,32.083
1,8,104,31.064
1,8,105,29.864
1,8,106,31.689
1,8,107,34.05
1,8,108,32.354
1,8,109,33.806999999999995
1,8,110,35.772
1,8,111,29.175
1,8,112,21.715
1,8,113,19.731
1,8,114,17.925
1,8,115,17.122
1,8,116,15.357
1,8,117,14.898
1,8,118,13.789
1,8,119,14.849
1,8,120,16.409000000000002
1,8,121,17.355
1,8,122,17.49
1,8,123,22.786
1,8,124,21.375
1,8,125,18.173
1,8,126,27.511
1,8,127,24.218000000000004
1,8,128,28.809
1,8,129,31.587
1,8,130,31.304
1,8,131,35.941
1,8,132,36.661
1,8,133,35.578
1,8,134,35.094
1,8,135,31.416
1,8,136,35.916
1,8,137,37.394
1,8,138,35.95
1,8,139,38.603
1,8,140,39.324
1,8,141,36.978
1,8,142,40.241
1,8,143,40.176
1,8,144,40.26300000000001
1,9,1,41.097
1,9,2,40.301
1,9,3,43.037
1,9,4,43.925
1,9,5,44.128
1,9,6,43.76
1,9,7,45.217
1,9,8,41.848
1,9,9,43.968
1,9,10,42.24800000000001
1,9,11,44.33600000000001
1,9,12,45.664
1,9,13,46.0
1,9,14,44.76600000000001
1,9,15,46.525
1,9,16,46.692
1,9,17,47.291
1,9,18,46.925
1,9,19,48.357
1,9,20,46.36
1,9,21,46.418
1,9,22,46.84
1,9,23,49.21
1,9,24,45.085
1,9,25,45.499
1,9,26,44.879
1,9,27,43.275
1,9,28,42.695
1,9,29,45.415
1,9,30,44.401
1,9,31,42.642
1,9,32,44.585
1,9,33,45.403
1,9,34,44.35
1,9,35,46.202
1,9,36,44.522
1,9,37,45.355
1,9,38,43.932
1,9,39,43.25
1,9,40,42.674
1,9,41,39.654
1,9,42,41.394
1,9,43,39.502
1,9,44,41.057
1,9,45,40.776
1,9,46,38.402
1,9,47,38.582
1,9,48,38.595
1,9,49,37.909
1,9,50,38.674
1,9,51,36.509
1,9,52,36.728
1,9,53,36.547
1,9,54,38.542
1,9,55,36.703
1,9,56,36.776
1,9,57,35.486
1,9,58,35.905
1,9,59,34.864000000000004
1,9,60,34.887
1,9,61,34.867
1,9,62,33.626999999999995
1,9,63,36.823
1,9,64,36.734
1,9,65,35.277
1,9,66,34.92
1,9,67,33.753
1,9,68,33.552
1,9,69,33.604
1,9,70,35.958
1,9,71,33.203
1,9,72,36.401
1,9,73,36.025
1,9,74,38.197
1,9,75,41.395
1,9,76,37.51300000000001
1,9,77,38.474
1,9,78,38.559
1,9,79,39.582
1,9,80,39.977
1,9,81,37.754
1,9,82,36.47
1,9,83,34.998000000000005
1,9,84,35.207
1,9,85,36.883
1,9,86,35.99
1,9,87,34.616
1,9,88,35.698
1,9,89,35.92
1,9,90,34.979
1,9,91,31.311
1,9,92,29.944000000000006
1,9,93,33.677
1,9,94,32.42
1,9,95,31.284
1,9,96,29.858
1,9,97,28.256
1,9,98,28.637
1,9,99,31.101
1,9,100,31.535
1,9,101,33.088
1,9,102,29.339
1,9,103,28.632
1,9,104,29.464
1,9,105,34.622
1,9,106,34.276
1,9,107,33.97
1,9,108,34.57
1,9,109,35.314
1,9,110,33.077
1,9,111,27.13
1,9,112,19.11
1,9,113,15.623
1,9,114,18.201
1,9,115,18.44
1,9,116,16.885
1,9,117,18.14
1,9,118,19.882
1,9,119,18.301
1,9,120,20.452
1,9,121,23.104
1,9,122,24.629
1,9,123,25.895
1,9,124,23.514
1,9,125,23.083
1,9,126,29.156
1,9,127,30.044
1,9,128,34.901
1,9,129,33.595
1,9,130,33.727
1,9,131,34.547
1,9,132,30.307
1,9,133,25.305
1,9,134,23.798
1,9,135,25.15
1,9,136,26.022
1,9,137,30.652
1,9,138,35.458
1,9,139,38.691
1,9,140,36.956
1,9,141,39.215
1,9,142,38.601
1,9,143,39.61
1,9,144,39.974
1,10,1,41.82100000000001
1,10,2,41.476000000000006
1,10,3,42.44600000000001
1,10,4,41.713
1,10,5,43.291
1,10,6,43.93
1,10,7,42.732
1,10,8,41.24800000000001
1,10,9,41.371
1,10,10,42.2
1,10,11,44.038
1,10,12,44.713
1,10,13,43.816
1,10,14,44.764
1,10,15,45.863
1,10,16,45.931
1,10,17,46.714
1,10,18,47.754
1,10,19,45.539
1,10,20,46.231
1,10,21,43.034
1,10,22,46.392
1,10,23,46.55
1,10,24,43.772
1,10,25,46.576
1,10,26,46.848
1,10,27,44.11600000000001
1,10,28,44.229
1,10,29,42.414
1,10,30,44.712
1,10,31,44.87600000000001
1,10,32,42.597
1,10,33,43.465
1,10,34,42.098
1,10,35,41.853
1,10,36,42.053
1,10,37,42.433
1,10,38,44.625
1,10,39,43.015
1,10,40,43.605
1,10,41,42.165
1,10,42,42.054
1,10,43,33.697
1,10,44,38.481
1,10,45,37.034
1,10,46,39.085
1,10,47,39.994
1,10,48,39.978
1,10,49,39.778
1,10,50,37.625
1,10,51,37.398
1,10,52,38.466
1,10,53,35.578
1,10,54,34.343
1,10,55,33.876999999999995
